Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-October-2019,599.00,603.40,592.70,596.75,599.237270272050589552,60724,1265,36388084.00,18232,30.02,10.70,-2.25
18-October-2019,591.70,603.60,589.00,599.25,598.207865726058723275,231765,3200,138643646.00,152914,65.98,14.60,7.55
17-October-2019,588.75,593.60,580.25,592.40,585.477626134796380776,263924,5165,154521597.00,152317,57.71,13.35,3.65
16-October-2019,587.00,591.45,580.00,588.50,584.494298237044852131,153549,1875,89748515.00,85693,55.81,11.45,1.50
15-October-2019,585.30,590.95,580.20,583.45,585.083838823586320321,103365,2026,60477191.00,25028,24.21,10.75,-1.85
14-October-2019,586.60,589.65,568.40,586.95,581.667720759632524338,116688,2067,67873643.00,22718,19.47,21.25,0.35
11-October-2019,582.50,593.00,581.00,590.10,589.325594862076226574,94980,1764,55974145.00,23534,24.78,12.00,7.60
10-October-2019,575.05,588.80,575.00,583.30,582.758246236456036053,41716,901,24310343.00,6446,15.45,13.80,8.25
9-October-2019,581.00,584.45,574.00,581.70,579.713333208121255376,53243,1142,30865677.00,8511,15.99,10.45,0.70
7-October-2019,582.50,592.45,577.05,580.70,584.433825584645485884,42932,1282,25090913.00,6481,15.10,15.40,-1.80
4-October-2019,598.00,604.90,580.95,582.35,592.097977510336291575,75946,1889,44967473.00,4417,5.82,23.95,-15.65
3-October-2019,590.00,598.40,572.70,594.20,590.879295740561471442,49584,981,29298159.00,6836,13.79,25.70,4.20
1-October-2019,610.00,613.50,584.70,594.70,600.779973272241313478,157140,2679,94406565.00,14244,9.06,28.80,-15.30
30-September-2019,599.50,607.15,578.55,603.75,596.650928313192273899,138854,2453,82847368.00,45110,32.49,28.60,4.25
27-September-2019,584.00,588.15,574.00,581.95,582.098191963476937570,55198,1140,32130656.00,6282,11.38,14.15,-2.05
26-September-2019,573.00,595.00,573.00,583.10,586.017950044686956112,106295,2274,62290778.00,21326,20.06,22.00,10.10
25-September-2019,574.75,578.95,572.50,576.70,575.792341002536960895,45724,747,26327529.00,10874,23.78,6.45,1.95
24-September-2019,585.00,585.00,572.00,579.35,577.407518932564010097,55460,1246,32023021.00,6579,11.86,13.00,-5.65
23-September-2019,569.80,596.25,564.15,581.40,582.759420341733486063,167616,3241,97679803.00,29832,17.80,32.10,11.60
20-September-2019,567.45,584.45,555.50,562.70,571.924875877418250299,175230,3261,100218396.00,20864,11.91,28.95,-4.75
19-September-2019,557.00,566.00,549.50,562.25,555.761240930126264069,52509,1369,29182467.00,7089,13.50,16.50,5.25
18-September-2019,562.75,564.05,543.15,557.10,552.846717144547850879,148712,4296,82214941.00,18076,12.16,20.90,-5.65
17-September-2019,569.25,571.30,560.85,562.75,565.726938313525749858,49476,999,27989906.00,5272,10.66,10.45,-6.50
16-September-2019,577.90,577.90,561.35,564.00,566.914171473918749809,65526,1338,37147618.00,10241,15.63,16.55,-13.90
13-September-2019,568.00,579.50,559.65,577.80,568.495461696720319496,90893,1745,51672258.00,12544,13.80,19.85,9.80
12-September-2019,579.00,585.90,565.10,567.25,572.990921999972779610,220423,1692,126300378.00,135951,61.68,20.80,-11.75
11-September-2019,585.00,590.35,575.25,577.70,581.626861192878168671,139964,2062,81406822.00,26599,19.00,15.10,-7.30
9-September-2019,563.90,590.00,563.85,587.30,582.738284154452581509,196358,3760,114425324.00,22542,11.48,26.15,23.40
6-September-2019,570.25,573.05,563.40,567.70,568.431739917119010097,68532,1071,38955764.00,3320,4.84,9.65,-2.55
5-September-2019,560.20,573.50,560.20,569.40,568.976784335105174685,66033,1333,37571244.00,10384,15.73,13.30,9.20
4-September-2019,550.00,564.30,547.55,561.70,557.449509536784741144,73400,1338,40916794.00,8469,11.54,16.75,11.70
3-September-2019,551.40,570.45,549.15,553.25,561.089957409125411149,94856,2128,53222749.00,10737,11.32,21.30,1.85
30-August-2019,558.25,564.90,547.25,562.70,556.325448982306771318,75170,1592,41818984.00,12275,16.33,17.65,4.45
29-August-2019,558.00,563.00,550.60,558.35,557.761215869663599336,66290,1592,36973991.00,8175,12.33,12.40,0.35
28-August-2019,556.00,571.60,546.60,557.25,559.094892846551266642,128134,2627,71639065.00,12278,9.58,25.00,1.25
27-August-2019,553.00,573.00,553.00,556.05,564.375147545977230324,157578,3447,88933107.00,19464,12.35,20.00,3.05
26-August-2019,553.00,560.00,538.00,549.45,547.116684280917686890,106921,2042,58498263.00,6931,6.48,22.00,-3.55
23-August-2019,520.00,551.15,514.55,547.25,537.418784564911732541,160025,3396,86000441.00,20312,12.69,36.60,27.25
22-August-2019,535.00,552.75,508.25,518.45,523.188874866777555306,224249,4417,117324582.00,16609,7.41,44.50,-16.55
21-August-2019,540.05,542.00,527.75,536.20,533.423610170868423190,73858,1290,39397601.00,9102,12.32,14.25,-3.85
20-August-2019,539.00,545.10,535.00,540.05,540.521470843968249516,71306,1269,38542424.00,6926,9.71,10.10,1.05
19-August-2019,550.50,556.35,532.40,542.25,542.464876066420862825,185785,3201,100781837.00,16020,8.62,23.95,-8.25
16-August-2019,527.50,553.00,522.90,548.95,543.713747425917541732,273884,5069,148914496.00,20961,7.65,30.10,21.45
14-August-2019,506.10,532.40,506.10,527.00,523.518059437202653979,140619,2649,73616586.00,17061,12.13,26.30,20.90
13-August-2019,534.90,542.40,498.05,503.25,519.372957562011851331,125218,2389,65034843.00,15829,12.64,44.35,-31.65
9-August-2019,536.65,550.00,529.50,533.35,541.859104120465765509,165491,2801,89672805.00,25103,15.17,20.50,-3.30
8-August-2019,532.00,541.65,515.25,532.85,527.735599506876102620,188188,3085,99313507.00,52756,28.03,26.40,0.85
7-August-2019,550.00,550.65,528.35,531.45,539.543420477585848671,139577,2891,75307852.00,38726,27.75,22.30,-18.55
6-August-2019,537.00,552.85,534.80,549.75,545.481975015847340925,365992,3367,199642039.00,227246,62.09,18.05,12.75
5-August-2019,576.00,576.00,536.00,541.10,555.287834991138428272,484677,6302,269135242.00,275904,56.93,40.00,-34.90
2-August-2019,575.00,579.00,568.00,573.15,574.034796737238859518,363741,5203,208799991.00,181368,49.86,11.00,-1.85
1-August-2019,579.90,592.80,560.00,576.90,577.437018317038251543,678221,11484,391629912.00,136090,20.07,32.80,-3.00
31-July-2019,575.00,598.00,571.75,595.50,588.509302513136426519,161193,2860,94863580.00,21308,13.22,26.25,20.50
30-July-2019,588.00,593.50,569.10,573.70,581.817071938121405886,187981,2614,109370555.00,78550,41.79,24.40,-14.30
29-July-2019,601.15,604.45,581.00,584.75,588.813715146288180930,228419,2056,134496240.00,131889,57.74,23.45,-16.40
26-July-2019,606.05,610.20,589.25,601.60,600.011617985994149454,180496,3292,108299697.00,8207,4.55,20.95,-4.45
25-July-2019,617.55,624.00,601.75,604.50,612.631058017464395765,226518,4650,138771962.00,58722,25.92,22.25,-13.05
24-July-2019,648.00,649.15,609.00,617.50,628.670312523330994012,267884,2904,168410718.00,155638,58.10,40.15,-30.50
23-July-2019,636.20,654.65,636.20,645.50,647.319930470890721002,82843,2389,53625925.00,14829,17.90,18.45,9.30
22-July-2019,640.00,646.40,634.70,638.85,640.298893329234552720,65060,1598,41657846.00,8660,13.31,11.70,-1.15
19-July-2019,655.30,664.05,630.95,644.20,642.049251715483942691,422767,4702,271437236.00,271736,64.28,33.10,-11.10
18-July-2019,653.45,670.35,647.85,655.25,661.186093537442840050,488104,6458,322727577.00,262636,53.81,22.50,1.80
17-July-2019,642.00,665.00,642.00,660.65,659.695807048509830479,187529,3540,123712095.00,20173,10.76,23.00,18.65
16-July-2019,643.00,645.80,630.55,641.70,638.730676478778937139,168771,3084,107799215.00,21019,12.45,15.25,-1.30
15-July-2019,633.00,649.75,621.50,647.05,635.851214167127836192,225875,4575,143622893.00,25881,11.46,28.25,14.05
12-July-2019,631.00,646.50,627.70,629.90,638.715165553890175773,146780,3204,93750612.00,18801,12.81,18.80,-1.10
11-July-2019,639.75,648.55,628.70,631.25,644.970314403849473647,596653,2560,384823473.00,510430,85.55,19.85,-8.50
10-July-2019,638.00,646.35,627.90,634.30,635.567468902807396200,193667,4783,123088445.00,23862,12.32,18.45,-3.70
9-July-2019,663.40,663.40,632.80,640.05,641.191994723754690243,224402,5383,143884766.00,19885,8.86,30.60,-23.35
8-July-2019,669.00,673.20,653.35,662.40,664.622583383869011522,206125,4236,136995330.00,28574,13.86,19.85,-6.60
5-July-2019,707.00,709.25,660.55,666.30,685.012165877625392487,614670,11212,421056428.00,53504,8.70,48.70,-40.70
4-July-2019,655.00,705.90,653.05,698.10,689.416140062822502646,567631,10357,391333973.00,58291,10.27,52.85,43.10
3-July-2019,656.20,662.85,648.65,651.75,653.469208594071737798,99557,1925,65057434.00,18559,18.64,14.20,-4.45
2-July-2019,638.40,658.10,628.30,656.15,648.423538771657178661,242587,5061,157299121.00,15902,6.56,29.80,17.75
1-July-2019,947.30,957.20,935.20,948.65,948.116381893636990716,176866,2835,167689552.00,72215,40.83,22.00,1.35
28-June-2019,948.00,951.30,919.20,937.45,947.127448323743746907,1930045,4867,1827998596.00,1690659,87.60,32.10,-10.55
27-June-2019,955.90,961.55,937.90,943.30,947.147157226101664360,188601,4842,178632901.00,11295,5.99,23.65,-12.60
26-June-2019,930.10,963.00,924.55,957.90,945.370791499846011703,162350,3269,153480948.00,16759,10.32,38.45,27.80
25-June-2019,930.00,939.75,910.85,935.60,930.115833236759763587,345160,6581,321038781.00,136880,39.66,28.90,5.60
24-June-2019,899.00,940.50,895.25,936.40,923.503346215477424827,307661,6510,284125963.00,40975,13.32,45.25,37.40
21-June-2019,895.00,914.35,869.25,890.50,895.783015896561604002,492119,10652,440831842.00,33735,6.86,45.10,-4.50
20-June-2019,947.55,947.55,833.65,869.60,868.700043279594503491,720894,15966,626240649.00,83443,11.57,113.90,-77.95
19-June-2019,1004.00,1004.00,937.65,950.50,965.071010681798165599,158962,2979,153409618.00,42199,26.55,66.35,-53.50
18-June-2019,995.00,1002.00,988.00,999.10,996.169530180933556332,26308,758,26207228.00,5878,22.34,14.00,4.10
17-June-2019,1005.00,1014.45,990.50,995.05,1006.654376974836692261,122162,2467,122974912.00,61732,50.53,23.95,-9.95
14-June-2019,1005.10,1013.25,997.70,1004.60,1003.987339946937363017,34676,700,34814265.00,11224,32.37,15.55,-0.50
13-June-2019,1017.00,1020.00,983.90,1004.75,998.374747339165587594,253304,2228,252892317.00,168376,66.47,36.10,-12.25
12-June-2019,1045.00,1045.00,1013.55,1020.65,1022.704948738170347003,50720,1302,51871595.00,12900,25.43,31.45,-24.35
11-June-2019,1010.00,1037.85,1010.00,1035.05,1032.627287363543548260,50932,1137,52593773.00,9448,18.55,27.85,25.05
10-June-2019,1021.80,1026.25,1003.00,1015.55,1015.340873598031328380,21131,751,21455168.00,5422,25.66,23.25,-6.25
7-June-2019,1011.00,1022.85,1005.80,1018.85,1014.873821874771681157,68435,1356,69452890.00,30113,44.00,17.05,7.85
6-June-2019,1010.00,1018.10,997.25,1011.40,1011.033772729397466460,42786,945,43258091.00,13696,32.01,20.85,1.40
4-June-2019,1009.95,1022.60,1002.00,1011.10,1011.141924236713154918,318360,2578,321907143.00,245000,76.96,20.60,1.15
3-June-2019,998.55,1010.00,994.45,1006.35,1003.775706472196900638,65820,2027,66068517.00,37122,56.40,15.55,7.80
31-May-2019,995.15,1016.25,990.00,998.40,998.533420914345769837,361570,4038,361039729.00,243438,67.33,26.25,3.25
30-May-2019,995.00,1014.70,988.55,1007.45,1008.492621603417660108,212309,3326,214112060.00,140851,66.34,26.15,12.45
29-May-2019,1019.00,1019.00,991.75,995.85,995.688004563004563004,113960,1422,113468605.00,70571,61.93,27.25,-23.15
28-May-2019,1021.05,1040.45,1009.65,1015.05,1019.965037860861334595,118328,1724,120690423.00,50971,43.08,30.80,-6.00
27-May-2019,1022.00,1043.00,1016.20,1024.05,1030.740741880868092965,32485,927,33483613.00,4172,12.84,26.80,2.05
24-May-2019,1015.00,1023.95,1012.35,1020.15,1018.484179923780560695,209133,844,212998652.00,187040,89.44,11.60,5.15
23-May-2019,1017.10,1036.40,1006.20,1011.20,1013.983894888832265103,306114,1477,310394666.00,248955,81.33,30.20,-5.90
22-May-2019,1002.00,1018.70,992.55,1016.05,1012.152267724479501054,436120,1720,441419847.00,352469,80.82,26.15,14.05
21-May-2019,1019.00,1043.35,995.55,998.40,1021.349870628645612643,110921,2726,113289149.00,16338,14.73,47.80,-20.60
20-May-2019,970.45,1020.55,965.55,1017.20,997.897692989744762244,179323,3616,178946008.00,27487,15.33,55.00,46.75
17-May-2019,973.00,992.85,960.05,970.20,975.555732772909512819,159879,4039,155970875.00,15353,9.60,32.80,-2.80
16-May-2019,971.50,982.90,957.60,971.00,969.885669763952213308,51981,1139,50415627.00,8335,16.03,25.30,-0.50
15-May-2019,959.00,978.55,956.00,970.70,971.336951542179713722,106959,2056,103893229.00,25753,24.08,22.55,11.70
14-May-2019,945.00,961.10,939.30,958.70,950.638461833378062339,52166,1523,49591006.00,9511,18.23,21.80,13.70
13-May-2019,960.50,961.35,946.40,952.00,954.211526166773221298,21898,819,20895324.00,3581,16.35,14.95,-8.50
10-May-2019,948.35,962.80,947.80,960.50,958.223069615242518604,37894,950,36310905.00,8418,22.21,15.00,12.15
9-May-2019,962.00,962.00,943.45,948.25,950.018592757925758987,46147,1252,43840508.00,11711,25.38,18.55,-13.75
8-May-2019,950.10,967.80,922.70,962.70,959.546798620482831009,66690,1542,63992176.00,15079,22.61,45.10,12.60
7-May-2019,949.00,954.95,934.00,951.30,945.065061475409836065,60512,1542,57187777.00,10424,17.23,20.95,2.30
6-May-2019,963.00,963.00,939.20,950.80,951.411313089736075629,223511,1548,212650894.00,158479,70.90,23.80,-12.20
3-May-2019,970.00,974.75,959.00,971.50,969.715056005719733079,33568,846,32551395.00,12910,38.46,15.75,1.50
2-May-2019,969.00,972.00,955.95,963.70,963.605078104031348972,18629,475,17950999.00,2925,15.70,16.05,-5.30
30-April-2019,970.00,974.70,959.90,967.50,968.807328570158014882,67462,1092,65357680.00,24972,37.02,14.80,-2.50
26-April-2019,965.60,970.60,959.20,967.35,965.385474117881586816,30098,814,29056172.00,4943,16.42,11.40,1.75
25-April-2019,948.10,972.50,946.55,965.75,963.846819933776909658,95737,2362,92275803.00,12890,13.46,25.95,17.65
24-April-2019,942.65,951.20,941.45,948.45,947.164714901266224325,37829,1497,35830294.00,9462,25.01,9.75,5.80
23-April-2019,935.10,945.80,929.35,944.05,941.027470973684423149,123767,3545,116468147.00,58200,47.02,16.45,8.95
22-April-2019,930.00,941.40,923.80,936.80,936.017041498925447225,33037,932,30923195.00,6542,19.80,17.60,6.80
18-April-2019,938.95,938.95,926.70,934.35,930.147756331663572354,199829,1243,185870496.00,154207,77.17,12.25,-4.60
16-April-2019,933.00,939.00,926.80,931.50,932.481546324795978877,35413,770,33021969.00,4018,11.35,12.20,-1.50
15-April-2019,925.10,931.75,917.05,929.75,926.284031287217948305,31067,738,28776866.00,2876,9.26,14.70,4.65
12-April-2019,923.00,931.00,911.00,926.90,919.330060036301019220,42974,864,39507290.00,2478,5.77,20.00,3.90
11-April-2019,926.90,930.30,919.05,922.20,923.913807186955833465,157925,599,145909088.00,133418,84.48,11.25,-4.70
10-April-2019,946.00,946.00,923.25,925.75,934.950531294318189756,286282,1193,267659508.00,201548,70.40,22.75,-20.25
9-April-2019,945.10,948.00,931.10,946.40,940.074457415653708829,24927,717,23433236.00,3346,13.42,16.90,1.30
8-April-2019,945.10,951.00,930.00,944.85,943.562934879571810883,44840,1249,42309362.00,4920,10.97,21.00,-0.25
5-April-2019,935.80,943.30,929.85,941.05,937.710919757759273277,42272,936,39638916.00,4795,11.34,13.45,5.25
4-April-2019,929.95,936.70,901.45,931.75,917.121702765120778977,80105,2660,73466034.00,12459,15.55,35.25,1.80
3-April-2019,927.00,937.50,920.45,923.40,929.167268983945506713,45657,1626,42422990.00,6928,15.17,17.05,-3.60
2-April-2019,934.65,938.50,917.00,926.70,926.811129228578646395,43543,1865,40356137.00,7927,18.20,21.50,-7.95
1-April-2019,958.85,961.10,931.30,934.65,945.971219803161348046,60354,1329,57093147.00,12259,20.31,29.80,-24.20
29-March-2019,935.00,958.90,925.95,956.00,942.530950955560672346,108575,1974,102335298.00,24410,22.48,32.95,21.00
28-March-2019,907.90,936.00,896.60,927.05,916.416192888638709072,53295,1265,48840401.00,7340,13.77,39.40,19.15
27-March-2019,904.20,911.65,895.40,901.90,903.931871378252471310,44005,1035,39777522.00,6983,15.87,16.25,-2.30
26-March-2019,912.00,915.50,892.50,904.20,900.805399399576171415,135904,2792,122423057.00,30528,22.46,23.00,-7.80
25-March-2019,932.80,932.80,906.60,913.80,915.101246318581654346,51271,1098,46918156.00,7747,15.11,26.20,-19.00
22-March-2019,935.05,942.00,927.00,934.95,938.275770099437876638,2508702,1816,2353854301.00,2453300,97.79,15.00,-0.10
20-March-2019,930.10,940.00,927.00,934.75,934.268964930562939962,47021,1155,43930261.00,7215,15.34,13.00,4.65
19-March-2019,928.00,935.60,918.55,932.20,926.869493202052037083,43469,904,40290090.00,12669,29.14,17.05,4.20
18-March-2019,925.00,935.35,917.00,926.95,926.071068142305898316,70749,1223,65518602.00,19061,26.94,18.35,1.95
15-March-2019,905.00,926.00,901.60,921.60,908.588587804474653226,2956609,6101,2686341196.00,2615375,88.46,24.40,16.60
14-March-2019,912.10,915.00,900.80,903.30,905.849859890459814036,62808,1323,56894618.00,16271,25.91,14.20,-8.80
13-March-2019,905.00,915.00,892.15,910.30,903.892211956147004068,58012,1197,52436595.00,13177,22.71,22.85,5.30
12-March-2019,895.00,907.00,893.60,898.70,899.173729238043717817,49911,1221,44878660.00,13391,26.83,13.40,3.70
11-March-2019,890.00,898.60,888.00,895.00,894.775579801145200870,86797,1912,77663836.00,12752,14.69,10.60,5.00
8-March-2019,868.90,887.60,864.35,883.35,875.416741475092046888,76863,1504,67287157.00,19779,25.73,23.25,14.45
7-March-2019,875.25,875.25,867.85,871.55,870.705219865617751847,125463,1365,109241289.00,90013,71.74,7.40,-3.70
6-March-2019,877.70,885.00,867.80,876.70,875.301302796448427516,84357,1471,73837792.00,24405,28.93,17.20,-1.00
5-March-2019,875.00,876.05,862.75,873.80,871.017849507505966679,128631,2250,112039897.00,64658,50.27,13.30,-1.20
1-March-2019,877.50,880.80,868.10,871.05,873.509797829149059574,48276,1208,42169559.00,9270,19.20,12.70,-6.45
28-February-2019,878.00,881.00,863.00,877.10,871.251202017813509892,101496,2576,88428512.00,29779,29.34,18.00,-0.90
27-February-2019,858.60,870.45,855.70,867.30,864.995688349018623215,115501,2862,99907867.00,17537,15.18,14.75,8.70
26-February-2019,848.50,856.55,837.65,853.55,849.941053980458113086,87402,1646,74286548.00,12378,14.16,18.90,5.05
25-February-2019,827.00,851.00,827.00,848.30,845.827689682144634857,140630,2612,118948748.00,37209,26.46,24.00,21.30
22-February-2019,826.00,829.60,820.25,827.00,825.129449184631695865,19807,440,16343339.00,4199,21.20,9.35,1.00
21-February-2019,824.40,832.60,818.00,827.15,826.597193795109339653,37132,740,30693207.00,6794,18.30,14.60,2.75
20-February-2019,817.55,829.45,814.55,824.40,821.209895490754951399,27366,610,22473230.00,6549,23.93,14.90,6.85
19-February-2019,820.00,824.55,813.05,815.45,818.261046342778907189,24103,645,19722546.00,4167,17.29,11.50,-4.55
18-February-2019,817.00,823.05,806.60,819.70,816.553061561313748143,36354,854,29684970.00,7982,21.96,16.45,2.70
15-February-2019,819.95,821.60,806.30,816.65,814.489225702004131077,35826,797,29179891.00,5452,15.22,15.30,-3.30
14-February-2019,815.10,824.60,811.70,820.05,819.927131754118478301,107564,1335,88194642.00,59200,55.04,12.90,4.95
13-February-2019,798.95,824.20,794.95,817.20,815.525012509034302551,89935,2667,73344242.00,21135,23.50,29.25,18.25
12-February-2019,806.00,813.00,791.10,794.90,802.679199428162973552,34975,690,28073705.00,3653,10.44,21.90,-11.10
11-February-2019,815.00,815.75,802.10,806.10,808.408848435766975933,56801,1234,45918431.00,13745,24.20,13.65,-8.90
8-February-2019,811.95,816.15,800.55,812.40,810.709464544138929088,51825,1048,42015018.00,9153,17.66,15.60,0.45
7-February-2019,805.10,815.55,803.60,808.50,810.212972610450424555,83499,1544,67651973.00,17831,21.35,11.95,3.40
6-February-2019,791.00,809.35,791.00,805.85,802.867639749049531818,148874,3084,119526117.00,33362,22.41,18.35,14.85
5-February-2019,771.00,800.00,771.00,796.25,787.798034779480674384,105637,2218,83220621.00,24192,22.90,29.00,25.25
4-February-2019,770.10,775.15,758.65,770.25,768.056867960985164304,75561,1238,58035145.00,11092,14.68,16.50,0.15
1-February-2019,798.00,800.00,767.45,777.55,782.940822834769978845,158355,3026,123982594.00,27724,17.51,32.55,-20.45
31-January-2019,765.00,790.00,764.40,787.75,778.965853074079145556,116848,2846,91020602.00,22970,19.66,25.60,22.75
30-January-2019,760.95,771.75,756.40,765.80,765.388442151085146646,175967,1392,134683108.00,107267,60.96,15.35,4.85
29-January-2019,758.55,767.80,747.00,760.65,752.935114716364716364,107744,1236,81124241.00,51179,47.50,20.80,2.10
28-January-2019,754.10,763.05,743.65,758.45,756.574161765307932695,146558,1728,110881996.00,71004,48.45,19.40,4.35
25-January-2019,753.00,766.40,749.80,755.20,758.819393223464330989,277664,2399,210696828.00,198426,71.46,16.60,2.20
24-January-2019,765.00,765.00,743.65,747.35,750.092201631610498605,76734,1725,57557575.00,23732,30.93,21.35,-17.65
23-January-2019,763.40,781.60,760.00,763.10,773.431148507248806285,184927,2240,143028302.00,121484,65.69,21.60,-0.30
22-January-2019,768.00,771.30,752.75,763.30,762.820545651531567024,71071,1680,54214419.00,17377,24.45,18.55,-4.70
21-January-2019,771.95,772.35,757.00,767.05,766.079205149734116988,28584,893,21897608.00,9050,31.66,15.35,-4.90
18-January-2019,770.30,771.00,764.00,765.65,766.057256813649457123,22565,405,17286082.00,6281,27.84,7.00,-4.65
17-January-2019,760.15,772.55,760.15,768.80,768.205373470248980165,42654,821,32767032.00,11092,26.00,12.40,8.65
16-January-2019,775.00,775.00,752.80,766.35,761.906470469663374319,84337,1873,64256906.00,20232,23.99,22.20,-8.65
15-January-2019,769.00,782.00,769.00,775.05,776.463778734316329334,54595,1120,42391040.00,16632,30.46,13.00,6.05
14-January-2019,785.00,785.00,766.25,768.75,773.437181963569900513,48147,1099,37238680.00,8572,17.80,18.75,-16.25
11-January-2019,777.80,787.00,773.05,783.60,782.681246119310311888,83748,3406,65547989.00,23007,27.47,13.95,5.80
10-January-2019,763.90,779.40,763.90,772.10,774.859401273885350318,78500,1687,60826463.00,12761,16.26,15.50,8.20
9-January-2019,758.05,768.00,753.85,764.85,761.883391652955762055,43153,850,32877554.00,12059,27.94,14.15,6.80
8-January-2019,762.95,766.45,748.05,752.25,753.260677267969884195,29619,1125,22310828.00,6933,23.41,18.40,-10.70
7-January-2019,757.05,767.20,757.05,762.25,763.322893272141392442,40964,827,31268759.00,8618,21.04,10.15,5.20
4-January-2019,754.95,759.50,743.60,756.80,753.321960010715764350,41061,923,30932153.00,6917,16.85,15.90,1.85
3-January-2019,753.25,757.00,744.55,746.45,750.125540796963946869,39525,892,29648712.00,6229,15.76,12.45,-6.80
2-January-2019,752.75,758.00,744.40,755.15,752.199805089813727878,45149,925,33961069.00,7841,17.37,13.60,2.40
1-January-2019,758.00,765.25,747.20,752.85,755.496210536676591451,81278,1336,61405221.00,8937,11.00,18.05,-5.15
31-December-2018,764.80,766.05,754.00,757.55,760.063965787857419075,43961,1048,33413172.00,7657,17.42,12.05,-7.25
28-December-2018,758.00,770.75,752.55,757.70,764.156938403255226603,99778,2037,76246051.00,10504,10.53,18.20,-0.30
27-December-2018,751.00,774.90,745.60,748.65,753.159083800495633135,83126,1845,62607102.00,13810,16.61,29.30,-2.35
26-December-2018,735.95,754.00,728.30,751.40,743.085774614724401674,131659,2402,97833930.00,25268,19.19,25.70,15.45
24-December-2018,750.00,750.00,722.20,736.90,737.826557335803570407,87441,1803,64516292.00,6335,7.24,27.80,-13.10
21-December-2018,773.70,774.25,734.50,736.70,744.826652848726192613,122546,2600,91275527.00,23275,18.99,39.75,-37.00
20-December-2018,755.00,773.45,746.75,769.85,762.121332050897967550,63421,1509,48334497.00,16146,25.46,26.70,14.85
19-December-2018,746.00,759.95,745.80,755.35,754.649596613725986758,55282,1306,41718539.00,9607,17.38,14.15,9.35
18-December-2018,765.35,773.00,741.00,743.90,748.151185483088401781,92747,1954,69388778.00,15598,16.82,32.00,-21.45
17-December-2018,770.95,772.35,764.00,767.80,767.613934621808637556,20955,546,16085350.00,3011,14.37,8.35,-3.15
14-December-2018,768.45,776.55,760.00,764.75,767.015089924847811861,100862,1853,77362676.00,26421,26.20,16.55,-3.70
13-December-2018,785.00,790.00,772.50,774.90,776.134685797002724795,140928,1973,109379109.00,56167,39.86,17.50,-10.10
12-December-2018,745.00,794.25,745.00,790.20,780.414883990299344843,110508,1886,86242088.00,35049,31.72,49.25,45.20
11-December-2018,740.35,753.00,731.80,749.60,742.675945876946642838,97925,1483,72726542.00,12865,13.14,21.20,9.25
10-December-2018,732.50,758.00,732.50,746.80,748.658021998862127820,42184,960,31581390.00,8724,20.68,25.50,14.30
7-December-2018,752.00,763.50,740.00,758.25,754.354347302504816955,49824,1019,37584951.00,8087,16.23,23.50,6.25
6-December-2018,748.00,759.20,739.50,747.35,750.200610586333078035,94008,1697,70524859.00,14691,15.63,19.70,-0.65
5-December-2018,745.00,753.45,738.15,747.70,746.673730742961220308,52708,966,39355679.00,8370,15.88,15.30,2.70
4-December-2018,732.00,759.00,732.00,752.25,749.985958811172645311,99493,2160,74618353.00,14660,14.73,27.00,20.25
3-December-2018,770.00,770.00,730.60,735.65,738.577754316987634545,82407,1836,60863977.00,14722,17.86,39.40,-34.35
30-November-2018,779.10,784.55,756.00,759.80,766.536005632336960680,65337,1293,50083163.00,12299,18.82,28.55,-19.30
29-November-2018,770.00,790.00,762.45,778.75,774.965359502678187434,51154,1126,39642578.00,18440,36.05,27.55,8.75
28-November-2018,764.00,779.45,763.95,772.00,773.056328807673697093,35133,2222,27159788.00,8753,24.91,15.50,8.00
27-November-2018,768.00,772.75,753.80,769.05,762.736070283270978086,59872,1843,45666534.00,17569,29.34,18.95,1.05
26-November-2018,778.00,778.95,758.05,774.15,769.587338823725147658,60105,1213,46256047.00,8905,14.82,20.90,-3.85
22-November-2018,779.00,784.50,772.00,776.25,777.824910011889831750,61397,1185,47756116.00,10081,16.42,12.50,-2.75
21-November-2018,762.00,784.20,760.25,778.65,774.862075554486136077,141302,2131,109489561.00,16388,11.60,23.95,16.65
20-November-2018,768.00,772.00,748.00,759.75,757.869246977930575579,90170,1910,68337070.00,25178,27.92,24.00,-8.25
19-November-2018,774.00,777.90,767.90,776.15,774.133325978866413988,126907,881,98242938.00,92633,72.99,10.00,2.15
16-November-2018,763.60,773.80,759.00,771.15,766.789607935032307136,130157,2037,99803035.00,59612,45.80,14.80,7.55
15-November-2018,760.00,770.00,757.00,763.75,763.386942947973577506,105062,1501,80202959.00,18477,17.59,13.00,3.75
14-November-2018,738.95,762.00,736.15,759.95,754.155235114685259279,126215,1979,95185703.00,42041,33.31,25.85,21.00
13-November-2018,729.25,743.00,716.00,739.10,730.569611086101270282,51091,1074,37325532.00,10315,20.19,27.00,9.85
12-November-2018,740.55,751.70,730.50,732.75,740.966479119965558706,67361,2026,49912243.00,21175,31.44,21.20,-7.80
9-November-2018,727.70,744.00,723.15,740.55,740.508935362072301952,222207,1443,164546269.00,24945,11.23,20.85,12.85
7-November-2018,723.00,729.95,723.00,727.60,727.168734323096739204,14751,414,10726466.00,5485,37.18,6.95,4.60
